START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
04/22/14,10:10 PM,10:10 PM,Dodgers,Dodger Stadium,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/23/14,04/23/14,01:10 AM,01:10 AM,FALSE,TRUE,04/22/14,09:10 PM,09:10 PM,FREE,BUSY
04/23/14,10:10 PM,10:10 PM,Dodgers,Dodger Stadium,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/24/14,04/24/14,01:10 AM,01:10 AM,FALSE,TRUE,04/23/14,09:10 PM,09:10 PM,FREE,BUSY
04/24/14,10:10 PM,10:10 PM,Dodgers,Dodger Stadium,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",04/25/14,04/25/14,01:10 AM,01:10 AM,FALSE,TRUE,04/24/14,09:10 PM,09:10 PM,FREE,BUSY
04/25/14,09:40 PM,09:40 PM,D-backs,Chase Field,"Local TV: TCN ----- Local Radio: 94 WIP -- 1210 WPHT",04/26/14,04/26/14,12:40 AM,12:40 AM,FALSE,TRUE,04/25/14,08:40 PM,08:40 PM,FREE,BUSY
04/26/14,08:10 PM,08:10 PM,D-backs,Chase Field,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/26/14,04/26/14,11:10 PM,11:10 PM,FALSE,TRUE,04/26/14,07:10 PM,07:10 PM,FREE,BUSY
04/27/14,04:10 PM,04:10 PM,D-backs,Chase Field,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/27/14,04/27/14,07:10 PM,07:10 PM,FALSE,TRUE,04/27/14,03:10 PM,03:10 PM,FREE,BUSY
04/29/14,07:05 PM,07:05 PM,Mets,Citizens Bank Park,"Local TV: TCN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",04/29/14,04/29/14,10:05 PM,10:05 PM,FALSE,TRUE,04/29/14,06:05 PM,06:05 PM,FREE,BUSY
05/02/14,07:05 PM,07:05 PM,Nationals,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",05/02/14,05/02/14,10:05 PM,10:05 PM,FALSE,TRUE,05/02/14,06:05 PM,06:05 PM,FREE,BUSY
05/03/14,07:05 PM,07:05 PM,Nationals,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",05/03/14,05/03/14,10:05 PM,10:05 PM,FALSE,TRUE,05/03/14,06:05 PM,06:05 PM,FREE,BUSY
05/04/14,03:05 PM,03:05 PM,Nationals,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",05/04/14,05/04/14,06:05 PM,06:05 PM,FALSE,TRUE,05/04/14,02:05 PM,02:05 PM,FREE,BUSY
05/05/14,07:05 PM,07:05 PM,Blue Jays,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",05/05/14,05/05/14,10:05 PM,10:05 PM,FALSE,TRUE,05/05/14,06:05 PM,06:05 PM,FREE,BUSY
