START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
08/24/14,01:35 PM,01:35 PM,Mariners,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",08/24/14,08/24/14,04:35 PM,04:35 PM,FALSE,TRUE,08/24/14,12:35 PM,12:35 PM,FREE,BUSY
08/25/14,07:07 PM,07:07 PM,Blue Jays,Rogers Centre,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/25/14,08/25/14,10:07 PM,10:07 PM,FALSE,TRUE,08/25/14,06:07 PM,06:07 PM,FREE,BUSY
08/26/14,07:07 PM,07:07 PM,Blue Jays,Rogers Centre,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/26/14,08/26/14,10:07 PM,10:07 PM,FALSE,TRUE,08/26/14,06:07 PM,06:07 PM,FREE,BUSY
08/27/14,07:07 PM,07:07 PM,Blue Jays,Rogers Centre,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/27/14,08/27/14,10:07 PM,10:07 PM,FALSE,TRUE,08/27/14,06:07 PM,06:07 PM,FREE,BUSY
08/29/14,07:10 PM,07:10 PM,Rays,Tropicana Field,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/29/14,08/29/14,10:10 PM,10:10 PM,FALSE,TRUE,08/29/14,06:10 PM,06:10 PM,FREE,BUSY
08/30/14,07:10 PM,07:10 PM,Rays,Tropicana Field,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/30/14,08/30/14,10:10 PM,10:10 PM,FALSE,TRUE,08/30/14,06:10 PM,06:10 PM,FREE,BUSY
08/31/14,01:40 PM,01:40 PM,Rays,Tropicana Field,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",08/31/14,08/31/14,04:40 PM,04:40 PM,FALSE,TRUE,08/31/14,12:40 PM,12:40 PM,FREE,BUSY
09/01/14,01:10 PM,01:10 PM,Rays,Tropicana Field,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/01/14,09/01/14,04:10 PM,04:10 PM,FALSE,TRUE,09/01/14,12:10 PM,12:10 PM,FREE,BUSY
09/02/14,07:05 PM,07:05 PM,Yankees,Yankee Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/02/14,09/02/14,10:05 PM,10:05 PM,FALSE,TRUE,09/02/14,06:05 PM,06:05 PM,FREE,BUSY
09/03/14,07:05 PM,07:05 PM,Yankees,Yankee Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/03/14,09/03/14,10:05 PM,10:05 PM,FALSE,TRUE,09/03/14,06:05 PM,06:05 PM,FREE,BUSY
09/04/14,07:05 PM,07:05 PM,Yankees,Yankee Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/04/14,09/04/14,10:05 PM,10:05 PM,FALSE,TRUE,09/04/14,06:05 PM,06:05 PM,FREE,BUSY
09/05/14,07:10 PM,07:10 PM,Blue Jays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/05/14,09/05/14,10:10 PM,10:10 PM,FALSE,TRUE,09/05/14,06:10 PM,06:10 PM,FREE,BUSY
09/06/14,07:10 PM,07:10 PM,Blue Jays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/06/14,09/06/14,10:10 PM,10:10 PM,FALSE,TRUE,09/06/14,06:10 PM,06:10 PM,FREE,BUSY
09/07/14,01:35 PM,01:35 PM,Blue Jays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",09/07/14,09/07/14,04:35 PM,04:35 PM,FALSE,TRUE,09/07/14,12:35 PM,12:35 PM,FREE,BUSY
09/08/14,07:10 PM,07:10 PM,Orioles,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/08/14,09/08/14,10:10 PM,10:10 PM,FALSE,TRUE,09/08/14,06:10 PM,06:10 PM,FREE,BUSY
09/09/14,07:10 PM,07:10 PM,Orioles,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/09/14,09/09/14,10:10 PM,10:10 PM,FALSE,TRUE,09/09/14,06:10 PM,06:10 PM,FREE,BUSY
09/10/14,01:35 PM,01:35 PM,Orioles,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/10/14,09/10/14,04:35 PM,04:35 PM,FALSE,TRUE,09/10/14,12:35 PM,12:35 PM,FREE,BUSY
09/11/14,08:10 PM,08:10 PM,Royals,Kauffman Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/11/14,09/11/14,11:10 PM,11:10 PM,FALSE,TRUE,09/11/14,07:10 PM,07:10 PM,FREE,BUSY
09/12/14,08:10 PM,08:10 PM,Royals,Kauffman Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/12/14,09/12/14,11:10 PM,11:10 PM,FALSE,TRUE,09/12/14,07:10 PM,07:10 PM,FREE,BUSY
09/13/14,07:10 PM,07:10 PM,Royals,Kauffman Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/13/14,09/13/14,10:10 PM,10:10 PM,FALSE,TRUE,09/13/14,06:10 PM,06:10 PM,FREE,BUSY
09/14/14,02:10 PM,02:10 PM,Royals,Kauffman Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",09/14/14,09/14/14,05:10 PM,05:10 PM,FALSE,TRUE,09/14/14,01:10 PM,01:10 PM,FREE,BUSY
09/16/14,07:05 PM,07:05 PM,Pirates,PNC Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/16/14,09/16/14,10:05 PM,10:05 PM,FALSE,TRUE,09/16/14,06:05 PM,06:05 PM,FREE,BUSY
09/17/14,07:05 PM,07:05 PM,Pirates,PNC Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/17/14,09/17/14,10:05 PM,10:05 PM,FALSE,TRUE,09/17/14,06:05 PM,06:05 PM,FREE,BUSY
09/18/14,07:05 PM,07:05 PM,Pirates,PNC Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/18/14,09/18/14,10:05 PM,10:05 PM,FALSE,TRUE,09/18/14,06:05 PM,06:05 PM,FREE,BUSY
09/19/14,07:05 PM,07:05 PM,Orioles,Oriole Park at Camden Yards,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/19/14,09/19/14,10:05 PM,10:05 PM,FALSE,TRUE,09/19/14,06:05 PM,06:05 PM,FREE,BUSY
09/20/14,07:05 PM,07:05 PM,Orioles,Oriole Park at Camden Yards,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/20/14,09/20/14,10:05 PM,10:05 PM,FALSE,TRUE,09/20/14,06:05 PM,06:05 PM,FREE,BUSY
09/21/14,01:35 PM,01:35 PM,Orioles,Oriole Park at Camden Yards,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",09/21/14,09/21/14,04:35 PM,04:35 PM,FALSE,TRUE,09/21/14,12:35 PM,12:35 PM,FREE,BUSY
09/23/14,07:10 PM,07:10 PM,Rays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/23/14,09/23/14,10:10 PM,10:10 PM,FALSE,TRUE,09/23/14,06:10 PM,06:10 PM,FREE,BUSY
09/24/14,07:10 PM,07:10 PM,Rays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/24/14,09/24/14,10:10 PM,10:10 PM,FALSE,TRUE,09/24/14,06:10 PM,06:10 PM,FREE,BUSY
09/25/14,07:10 PM,07:10 PM,Rays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/25/14,09/25/14,10:10 PM,10:10 PM,FALSE,TRUE,09/25/14,06:10 PM,06:10 PM,FREE,BUSY
09/26/14,07:10 PM,07:10 PM,Yankees,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",09/26/14,09/26/14,10:10 PM,10:10 PM,FALSE,TRUE,09/26/14,06:10 PM,06:10 PM,FREE,BUSY
09/27/14,03:33 AM,03:33 AM,Yankees,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM -- WCCM 1110 AM",09/27/14,09/27/14,06:33 AM,06:33 AM,FALSE,TRUE,09/27/14,02:33 AM,02:33 AM,FREE,BUSY
09/28/14,01:35 PM,01:35 PM,Yankees,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",09/28/14,09/28/14,04:35 PM,04:35 PM,FALSE,TRUE,09/28/14,12:35 PM,12:35 PM,FREE,BUSY
