START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
08/02/14,04:05 PM,04:05 PM,Red Sox,Fenway Park,"Local TV: YES -- FS1 ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/02/14,08/02/14,07:05 PM,07:05 PM,FALSE,TRUE,08/02/14,03:05 PM,03:05 PM,FREE,BUSY
08/03/14,08:00 PM,08:00 PM,Red Sox,Fenway Park,"Local TV: ESPN ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/03/14,08/03/14,11:00 PM,11:00 PM,FALSE,TRUE,08/03/14,07:00 PM,07:00 PM,FREE,BUSY
08/04/14,07:05 PM,07:05 PM,Tigers,Yankee Stadium,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/04/14,08/04/14,10:05 PM,10:05 PM,FALSE,TRUE,08/04/14,06:05 PM,06:05 PM,FREE,BUSY
08/05/14,07:05 PM,07:05 PM,Tigers,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/05/14,08/05/14,10:05 PM,10:05 PM,FALSE,TRUE,08/05/14,06:05 PM,06:05 PM,FREE,BUSY
08/06/14,07:05 PM,07:05 PM,Tigers,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/06/14,08/06/14,10:05 PM,10:05 PM,FALSE,TRUE,08/06/14,06:05 PM,06:05 PM,FREE,BUSY
08/07/14,01:05 PM,01:05 PM,Tigers,Yankee Stadium,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/07/14,08/07/14,04:05 PM,04:05 PM,FALSE,TRUE,08/07/14,12:05 PM,12:05 PM,FREE,BUSY
08/08/14,07:05 PM,07:05 PM,Indians,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/08/14,08/08/14,10:05 PM,10:05 PM,FALSE,TRUE,08/08/14,06:05 PM,06:05 PM,FREE,BUSY
08/09/14,01:05 PM,01:05 PM,Indians,Yankee Stadium,"Local TV: FS1 ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/09/14,08/09/14,04:05 PM,04:05 PM,FALSE,TRUE,08/09/14,12:05 PM,12:05 PM,FREE,BUSY
08/10/14,03:33 AM,03:33 AM,Indians,Yankee Stadium,"Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/10/14,08/10/14,06:33 AM,06:33 AM,FALSE,TRUE,08/10/14,02:33 AM,02:33 AM,FREE,BUSY
08/11/14,07:05 PM,07:05 PM,Orioles,Oriole Park at Camden Yards,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/11/14,08/11/14,10:05 PM,10:05 PM,FALSE,TRUE,08/11/14,06:05 PM,06:05 PM,FREE,BUSY
08/12/14,07:05 PM,07:05 PM,Orioles,Oriole Park at Camden Yards,"Local TV: MY9 ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/12/14,08/12/14,10:05 PM,10:05 PM,FALSE,TRUE,08/12/14,06:05 PM,06:05 PM,FREE,BUSY
08/13/14,07:05 PM,07:05 PM,Orioles,Oriole Park at Camden Yards,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/13/14,08/13/14,10:05 PM,10:05 PM,FALSE,TRUE,08/13/14,06:05 PM,06:05 PM,FREE,BUSY
08/15/14,07:10 PM,07:10 PM,Rays,Tropicana Field,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/15/14,08/15/14,10:10 PM,10:10 PM,FALSE,TRUE,08/15/14,06:10 PM,06:10 PM,FREE,BUSY
08/16/14,04:10 PM,04:10 PM,Rays,Tropicana Field,"Local TV: YES -- FS1 ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/16/14,08/16/14,07:10 PM,07:10 PM,FALSE,TRUE,08/16/14,03:10 PM,03:10 PM,FREE,BUSY
08/17/14,01:40 PM,01:40 PM,Rays,Tropicana Field,"Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/17/14,08/17/14,04:40 PM,04:40 PM,FALSE,TRUE,08/17/14,12:40 PM,12:40 PM,FREE,BUSY
08/19/14,07:05 PM,07:05 PM,Astros,Yankee Stadium,"Local TV: MY9 ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/19/14,08/19/14,10:05 PM,10:05 PM,FALSE,TRUE,08/19/14,06:05 PM,06:05 PM,FREE,BUSY
08/20/14,07:05 PM,07:05 PM,Astros,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/20/14,08/20/14,10:05 PM,10:05 PM,FALSE,TRUE,08/20/14,06:05 PM,06:05 PM,FREE,BUSY
08/21/14,01:05 PM,01:05 PM,Astros,Yankee Stadium,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/21/14,08/21/14,04:05 PM,04:05 PM,FALSE,TRUE,08/21/14,12:05 PM,12:05 PM,FREE,BUSY
08/22/14,07:05 PM,07:05 PM,White Sox,Yankee Stadium,"Local TV: MY9 ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/22/14,08/22/14,10:05 PM,10:05 PM,FALSE,TRUE,08/22/14,06:05 PM,06:05 PM,FREE,BUSY
08/23/14,01:05 PM,01:05 PM,White Sox,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/23/14,08/23/14,04:05 PM,04:05 PM,FALSE,TRUE,08/23/14,12:05 PM,12:05 PM,FREE,BUSY
08/24/14,03:33 AM,03:33 AM,White Sox,Yankee Stadium,"Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/24/14,08/24/14,06:33 AM,06:33 AM,FALSE,TRUE,08/24/14,02:33 AM,02:33 AM,FREE,BUSY
08/26/14,07:08 PM,07:08 PM,Tigers,Comerica Park,"Local TV: MY9 ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/26/14,08/26/14,10:08 PM,10:08 PM,FALSE,TRUE,08/26/14,06:08 PM,06:08 PM,FREE,BUSY
08/27/14,07:08 PM,07:08 PM,Tigers,Comerica Park,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/27/14,08/27/14,10:08 PM,10:08 PM,FALSE,TRUE,08/27/14,06:08 PM,06:08 PM,FREE,BUSY
08/28/14,01:08 PM,01:08 PM,Tigers,Comerica Park,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/28/14,08/28/14,04:08 PM,04:08 PM,FALSE,TRUE,08/28/14,12:08 PM,12:08 PM,FREE,BUSY
08/29/14,07:07 PM,07:07 PM,Blue Jays,Rogers Centre,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",08/29/14,08/29/14,10:07 PM,10:07 PM,FALSE,TRUE,08/29/14,06:07 PM,06:07 PM,FREE,BUSY
08/30/14,01:07 PM,01:07 PM,Blue Jays,Rogers Centre,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/30/14,08/30/14,04:07 PM,04:07 PM,FALSE,TRUE,08/30/14,12:07 PM,12:07 PM,FREE,BUSY
08/31/14,01:07 PM,01:07 PM,Blue Jays,Rogers Centre,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",08/31/14,08/31/14,04:07 PM,04:07 PM,FALSE,TRUE,08/31/14,12:07 PM,12:07 PM,FREE,BUSY
09/02/14,07:05 PM,07:05 PM,Red Sox,Yankee Stadium,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/02/14,09/02/14,10:05 PM,10:05 PM,FALSE,TRUE,09/02/14,06:05 PM,06:05 PM,FREE,BUSY
09/03/14,07:05 PM,07:05 PM,Red Sox,Yankee Stadium,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/03/14,09/03/14,10:05 PM,10:05 PM,FALSE,TRUE,09/03/14,06:05 PM,06:05 PM,FREE,BUSY
09/04/14,07:05 PM,07:05 PM,Red Sox,Yankee Stadium,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/04/14,09/04/14,10:05 PM,10:05 PM,FALSE,TRUE,09/04/14,06:05 PM,06:05 PM,FREE,BUSY
09/05/14,07:05 PM,07:05 PM,Royals,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/05/14,09/05/14,10:05 PM,10:05 PM,FALSE,TRUE,09/05/14,06:05 PM,06:05 PM,FREE,BUSY
09/06/14,04:05 PM,04:05 PM,Royals,Yankee Stadium,"Local TV: FS1 ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/06/14,09/06/14,07:05 PM,07:05 PM,FALSE,TRUE,09/06/14,03:05 PM,03:05 PM,FREE,BUSY
09/07/14,01:05 PM,01:05 PM,Royals,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/07/14,09/07/14,04:05 PM,04:05 PM,FALSE,TRUE,09/07/14,12:05 PM,12:05 PM,FREE,BUSY
09/09/14,07:05 PM,07:05 PM,Rays,Yankee Stadium,"Local TV: MY9 ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/09/14,09/09/14,10:05 PM,10:05 PM,FALSE,TRUE,09/09/14,06:05 PM,06:05 PM,FREE,BUSY
